lat,lon,dpeth,BLOCKS,BOULDERS,COBBLES,GRAVEL,SAND,SILT,CLAY,BLOCKSIZE,BOULDERSIZE,COBBLESIZE,GRAVELSIZE,SANDSIZE,SILTSIZE,CLAYSIZE,i,j
46.20268551,-72.72727692,-1.455,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,190
46.20263396,-72.72468658,-1.52,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,191
46.20258235,-72.72209625,-1.321,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,192
46.20253068,-72.71950593,-1.057,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,193
46.20247895,-72.71691561,-1.014,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,194
46.20242716,-72.7143253,-1.187,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,195
46.20237532,-72.711735,-1.286,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,196
46.20232341,-72.70914471,-1.12,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,197
46.20227145,-72.70655442,-0.762,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,198
46.20221943,-72.70396414,-0.769,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,199
46.20216735,-72.70137387,-0.852,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,200
46.20211521,-72.6987836,-0.985,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,201
46.20206302,-72.69619334,-1.006,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,202
46.20201076,-72.69360309,-0.833,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,203
46.20195845,-72.69101285,-0.839,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,204
46.20190607,-72.68842261,-0.749,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,205
46.20185364,-72.68583238,-0.766,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,206
46.20180115,-72.68324216,-0.831,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,207
46.2017486,-72.68065194,-0.851,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,208
46.201696,-72.67806173,-0.941,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,209
46.20164333,-72.67547153,-0.89,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,210
46.20159061,-72.67288134,-0.827,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,211
46.20153782,-72.67029115,-0.817,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,212
46.20148498,-72.66770097,-0.839,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,213
46.20143208,-72.6651108,-0.801,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,214
46.20137912,-72.66252064,-0.783,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,215
46.2013261,-72.65993048,-0.752,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,216
46.20127303,-72.65734033,-0.633,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,78,217
46.20098984,-72.73253165,-1.66,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,188
46.20093841,-72.72994138,-1.504,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,189
46.20088692,-72.72735112,-1.531,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,190
46.20083537,-72.72476087,-1.376,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,191
46.20078377,-72.72217062,-1.161,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,192
46.2007321,-72.71958038,-0.997,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,193
46.20068038,-72.71699015,-0.996,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,194
46.20062859,-72.71439993,-1.111,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,195
46.20057675,-72.71180971,-1.196,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,196
46.20052485,-72.7092195,-1.074,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,197
46.20047289,-72.7066293,-0.9,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,198
46.20042087,-72.7040391,-0.886,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,199
46.2003688,-72.70144891,-0.956,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,200
46.20031666,-72.69885873,-1.046,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,201
46.20026447,-72.69626856,-0.862,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,202
46.20021222,-72.69367839,-0.725,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,203
46.20015991,-72.69108823,-0.78,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,204
46.20010754,-72.68849808,-0.764,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,205
46.20005511,-72.68590793,-0.758,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,206
46.20000262,-72.68331779,-0.827,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,207
46.19995008,-72.68072766,-0.847,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,208
46.19989747,-72.67813754,-0.892,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,209
46.19984481,-72.67554742,-0.852,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,210
46.19979209,-72.67295731,-0.799,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,211
46.19973931,-72.67036721,-0.784,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,212
46.19968647,-72.66777711,-0.799,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,213
46.19963357,-72.66518703,-0.764,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,214
46.19958061,-72.66259694,-0.729,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,215
46.1995276,-72.66000687,-0.69,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,79,216
46.19924262,-72.73519586,-1.72,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,187
46.19919125,-72.73260567,-1.732,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,188
46.19913982,-72.73001549,-1.485,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,189
46.19908833,-72.72742531,-1.351,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,190
46.19903679,-72.72483514,-1.311,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,191
46.19898518,-72.72224498,-1.067,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,192
46.19893352,-72.71965483,-0.904,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,193
46.1988818,-72.71706468,-0.926,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,194
46.19883002,-72.71447454,-1.086,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,195
46.19877818,-72.71188441,-1.191,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,196
46.19872628,-72.70929428,-1.143,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,197
46.19867433,-72.70670416,-1.092,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,198
46.19862231,-72.70411405,-1.007,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,199
46.19857024,-72.70152395,-1.026,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,200
46.19851811,-72.69893385,-1.02,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,201
46.19846592,-72.69634376,-0.886,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,202
46.19841367,-72.69375368,-0.682,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,203
46.19836136,-72.6911636,-0.789,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,204
46.198309,-72.68857353,-0.756,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,205
46.19825657,-72.68598347,-0.728,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,206
46.19820409,-72.68339342,-0.773,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,207
46.19815155,-72.68080337,-0.808,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,208
46.19809895,-72.67821333,-0.842,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,209
46.19804629,-72.6756233,-0.82,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,210
46.19799357,-72.67303327,-0.771,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,211
46.19794079,-72.67044326,-0.737,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,212
46.19788796,-72.66785325,-0.74,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,213
46.19783506,-72.66526324,-0.689,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,214
46.19778211,-72.66267325,-0.662,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,215
46.1977291,-72.66008326,-0.565,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,80,216
46.19749533,-72.7378599,-1.689,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,186
46.19744402,-72.73526979,-1.64,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,187
46.19739265,-72.73267969,-1.508,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,188
46.19734123,-72.73008959,-1.473,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,189
46.19728975,-72.7274995,-1.454,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,190
46.1972382,-72.72490941,-1.284,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,191
46.1971866,-72.72231934,-1.079,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,192
46.19713494,-72.71972927,-0.935,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,193
46.19708323,-72.7171392,-0.874,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,194
46.19703145,-72.71454915,-1.047,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,195
46.19697961,-72.7119591,-1.145,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,196
46.19692772,-72.70936906,-1.105,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,197
46.19687577,-72.70677902,-1.097,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,198
46.19682376,-72.704189,-0.971,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,199
46.19677169,-72.70159898,-1.007,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,200
46.19671956,-72.69900896,-1.017,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,201
46.19661512,-72.69382896,-0.75,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,203
46.19656282,-72.69123897,-0.839,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,204
46.19651046,-72.68864898,-0.794,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,205
46.19645804,-72.68605901,-0.754,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,206
46.19640555,-72.68346904,-0.784,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,207
46.19635302,-72.68087908,-0.832,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,208
46.19630042,-72.67828912,-0.806,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,209
46.19624776,-72.67569917,-0.769,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,210
46.19619505,-72.67310923,-0.734,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,211
46.19614227,-72.6705193,-0.684,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,212
46.19608944,-72.66792937,-0.667,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,213
46.19603655,-72.66533945,-0.631,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,214
46.1959836,-72.66274954,-0.503,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,81,215
46.19585029,-72.74570387,-1.72,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,183
46.19579916,-72.74311382,-1.755,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,184
46.19574797,-72.74052378,-1.737,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,185
46.19569673,-72.73793374,-1.582,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,186
46.19564542,-72.73534372,-1.514,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,187
46.19559406,-72.7327537,-1.461,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,188
46.19554264,-72.73016368,-1.475,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,189
46.19549116,-72.72757368,-1.351,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,190
46.19543962,-72.72498368,-1.204,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,191
46.19538802,-72.72239368,-1.108,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,192
46.19533636,-72.7198037,-0.982,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,193
46.19528465,-72.71721372,-0.849,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,194
46.19523288,-72.71462375,-0.952,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,195
46.19518104,-72.71203378,-1.015,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,196
46.19512915,-72.70944383,-1.034,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,197
46.1950772,-72.70685388,-1.022,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,198
46.1950252,-72.70426393,-0.891,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,199
46.19497313,-72.701674,-0.979,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,200
46.194921,-72.69908407,-0.969,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,201
46.19476428,-72.69131433,-0.852,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,204
46.19471192,-72.68872443,-0.811,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,205
46.1946595,-72.68613454,-0.784,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,206
46.19460702,-72.68354465,-0.781,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,207
46.19455449,-72.68095477,-0.813,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,208
46.19450189,-72.6783649,-0.73,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,209
46.19429093,-72.66800549,-0.555,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,82,213
46.1942047,-72.75354739,-1.649,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,180
46.19415375,-72.7509574,-1.538,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,181
46.19410274,-72.74836742,-1.546,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,182
46.19405168,-72.74577745,-1.648,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,183
46.19400055,-72.74318749,-1.633,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,184
46.19394937,-72.74059753,-1.587,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,185
46.19389812,-72.73800758,-1.48,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,186
46.19384682,-72.73541763,-1.347,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,187
46.19379546,-72.7328277,-1.338,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,188
46.19374404,-72.73023777,-1.378,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,189
46.19369257,-72.72764785,-1.308,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,190
46.19364103,-72.72505793,-1.132,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,191
46.19358944,-72.72246802,-1.049,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,192
46.19353778,-72.71987812,-0.949,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,193
46.19348607,-72.71728823,-0.822,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,194
46.1934343,-72.71469834,-0.869,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,195
46.19338247,-72.71210846,-0.949,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,196
46.19333059,-72.70951859,-0.963,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,197
46.19327864,-72.70692872,-0.873,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,198
46.19322663,-72.70433886,-0.799,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,199
46.19317457,-72.70174901,-0.907,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,200
46.19312245,-72.69915917,-0.893,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,201
46.19307027,-72.69656933,-0.676,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,202
46.19286096,-72.68621006,-0.742,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,206
46.19280849,-72.68362026,-0.727,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,207
46.19275595,-72.68103046,-0.73,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,83,208
46.19245696,-72.75621062,-1.669,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,179
46.19240608,-72.75362071,-1.546,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,180
46.19235513,-72.75103081,-1.522,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,181
46.19230413,-72.74844091,-1.515,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,182
46.19225306,-72.74585102,-1.566,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,183
46.19220194,-72.74326114,-1.519,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,184
46.19215076,-72.74067127,-1.439,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,185
46.19209952,-72.7380814,-1.402,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,186
46.19204822,-72.73549155,-1.38,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,187
46.19199687,-72.73290169,-1.345,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,188
46.19194545,-72.73031185,-1.199,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,189
46.19189398,-72.72772201,-1.277,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,190
46.19184244,-72.72513218,-1.284,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,191
46.19179085,-72.72254236,-1.15,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,192
46.1917392,-72.71995254,-0.881,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,193
46.19168749,-72.71736273,-0.764,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,194
46.19163573,-72.71477293,-0.836,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,195
46.1915839,-72.71218313,-0.825,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,196
46.19153202,-72.70959334,-0.776,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,197
46.19148008,-72.70700356,-0.736,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,198
46.19142807,-72.70441379,-0.751,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,199
46.19137601,-72.70182402,-0.834,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,200
46.19132389,-72.69923426,-0.817,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,201
46.19127172,-72.69664451,-0.706,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,202
46.19121948,-72.69405476,-0.27,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,84,203
46.19070916,-72.75887368,-1.509,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,178
46.19065834,-72.75628384,-1.546,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,179
46.19060745,-72.75369402,-1.67,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,180
46.19055651,-72.7511042,-1.542,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,181
46.19050551,-72.74851439,-1.47,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,182
46.19045445,-72.74592459,-1.465,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,183
46.19040333,-72.7433348,-1.359,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,184
46.19035215,-72.74074501,-1.348,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,185
46.19030092,-72.73815522,-1.334,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,186
46.19024962,-72.73556545,-1.327,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,187
46.19019827,-72.73297568,-1.289,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,188
46.19014686,-72.73038592,-1.153,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,189
46.19009539,-72.72779617,-1.167,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,190
46.19004386,-72.72520642,-0.991,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,191
46.18999227,-72.72261668,-0.78,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,192
46.18994062,-72.72002695,-0.667,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,193
46.18988892,-72.71743722,-0.735,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,194
46.18983715,-72.71484751,-0.752,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,195
46.18978533,-72.71225779,-0.699,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,196
46.18973345,-72.70966809,-0.648,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,197
46.18968151,-72.70707839,-0.669,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,198
46.18962951,-72.7044887,-0.725,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,199
46.18957745,-72.70189902,-0.768,0,0,0,0,32,28,40,0,0,0,0,0.000310096,8.11E-06,8.00E-07,85,200
